Address,City,State,Zip_code,File Date,Neighborhood,Lat_long
3300 Block of Cesar Chavez  Street,San Francisco,CA,94110,02/26/2015,Bernal Heights,"(37.7480783043252, -122.41703818925)"
3300 Block of Cesar Chavez  Street,San Francisco,CA,94110,02/26/2015,Bernal Heights,"(37.7480783043252, -122.41703818925)"
3300 Block of Cesar Chavez  Street,San Francisco,CA,94110,02/26/2015,Bernal Heights,"(37.7480783043252, -122.41703818925)"
3300 Block of Cesar Chavez  Street,San Francisco,CA,94110,02/26/2015,Bernal Heights,"(37.7480783043252, -122.41703818925)"
3300 Block of Cesar Chavez  Street,San Francisco,CA,94110,02/26/2015,Bernal Heights,"(37.7480783043252, -122.41703818925)"
3300 Block of Cesar Chavez  Street,San Francisco,CA,94110,02/26/2015,Bernal Heights,"(37.7480783043252, -122.41703818925)"
3300 Block of Cesar Chavez  Street,San Francisco,CA,94110,02/26/2015,Bernal Heights,"(37.7480783043252, -122.41703818925)"
3300 Block of Cesar Chavez  Street,San Francisco,CA,94110,02/26/2015,Bernal Heights,"(37.7480783043252, -122.41703818925)"
3300 Block of Cesar Chavez  Street,San Francisco,CA,94110,02/26/2015,Bernal Heights,"(37.7480783043252, -122.41703818925)"
0 Block of Walter  Street,San Francisco,CA,94114,02/25/2015,Castro/Upper Market,"(37.7683932188284, -122.432312796958)"
2200 Block of 15th  Street,San Francisco,CA,94114,02/24/2015,Castro/Upper Market,"(37.7657397886214, -122.434358454096)"
2200 Block of 15th  Street,San Francisco,CA,94114,02/24/2015,Castro/Upper Market,"(37.7657397886214, -122.434358454096)"
2200 Block of 15th  Street,San Francisco,CA,94114,02/24/2015,Castro/Upper Market,"(37.7657397886214, -122.434358454096)"
1200 Block of York  Street,San Francisco,CA,94110,02/24/2015,Mission,"(37.7520504578012, -122.408181888067)"
1200 Block of York  Street,San Francisco,CA,94110,02/24/2015,Mission,"(37.7520504578012, -122.408181888067)"
1200 Block of York  Street,San Francisco,CA,94110,02/24/2015,Mission,"(37.7520504578012, -122.408181888067)"
600 Block of Castro  Street,San Francisco,CA,94114,02/19/2015,Castro/Upper Market,"(37.7584836230991, -122.434844610371)"
1300 Block of Alabama  Street,San Francisco,CA,94110,02/19/2015,Mission,"(37.7502951936531, -122.410665376341)"
1900 Block of Larkin  Street,San Francisco,CA,94109,02/13/2015,Russian Hill,"(37.7956748460126, -122.41995424262)"
1900 Block of Larkin  Street,San Francisco,CA,94109,02/13/2015,Russian Hill,"(37.7956748460126, -122.41995424262)"
1900 Block of Larkin  Street,San Francisco,CA,94109,02/13/2015,Russian Hill,"(37.7956748460126, -122.41995424262)"
200 Block of Pixley  Street,San Francisco,CA,94123,02/09/2015,Marina,"(37.7983281254623, -122.436585449116)"
2500 Block of Moraga  Street,San Francisco,CA,94122,02/05/2015,Sunset/Parkside,"(37.7554620604629, -122.489992696312)"
2500 Block of Moraga  Street,San Francisco,CA,94122,02/05/2015,Sunset/Parkside,"(37.7554620604629, -122.489992696312)"
1300 Block of 24th  Avenue,San Francisco,CA,94122,01/16/2015,Sunset/Parkside,"(37.7623920633133, -122.482486394568)"
1300 Block of 24th  Avenue,San Francisco,CA,94122,01/16/2015,Sunset/Parkside,"(37.7623920633133, -122.482486394568)"
0 Block of Buena Vista  Terrace,San Francisco,CA,94117,01/12/2015,Castro/Upper Market,"(37.7680875383532, -122.438217883386)"
200 Block of Missouri  Street,San Francisco,CA,94107,01/09/2015,Potrero Hill,"(37.7632191622272, -122.396516669394)"
200 Block of 25th  Avenue,San Francisco,CA,94121,12/19/2014,Outer Richmond,"(37.7848109229237, -122.48514853004)"
200 Block of 25th  Avenue,San Francisco,CA,94121,12/19/2014,Outer Richmond,"(37.7848109229237, -122.48514853004)"
200 Block of 25th  Avenue,San Francisco,CA,94121,12/19/2014,Outer Richmond,"(37.7848109229237, -122.48514853004)"
200 Block of 25th  Avenue,San Francisco,CA,94121,12/19/2014,Outer Richmond,"(37.7848109229237, -122.48514853004)"
200 Block of 25th  Avenue,San Francisco,CA,94121,12/19/2014,Outer Richmond,"(37.7848109229237, -122.48514853004)"
200 Block of 25th  Avenue,San Francisco,CA,94121,12/19/2014,Outer Richmond,"(37.7848109229237, -122.48514853004)"
100 Block of Precita  Avenue,San Francisco,CA,94110,12/12/2014,Bernal Heights,"(37.7471529748646, -122.417246254252)"
200 Block of 25th  Avenue,San Francisco,CA,94121,12/11/2014,Outer Richmond,"(37.7848109229237, -122.48514853004)"
200 Block of 25th  Avenue,San Francisco,CA,94121,12/11/2014,Outer Richmond,"(37.7848109229237, -122.48514853004)"
200 Block of 25th  Avenue,San Francisco,CA,94121,12/11/2014,Outer Richmond,"(37.7848109229237, -122.48514853004)"
200 Block of 25th  Avenue,San Francisco,CA,94121,12/11/2014,Outer Richmond,"(37.7848109229237, -122.48514853004)"
200 Block of 25th  Avenue,San Francisco,CA,94121,12/11/2014,Outer Richmond,"(37.7848109229237, -122.48514853004)"
200 Block of 25th  Avenue,San Francisco,CA,94121,12/11/2014,Outer Richmond,"(37.7848109229237, -122.48514853004)"
200 Block of Missouri  Street,San Francisco,CA,94107,12/05/2014,Potrero Hill,"(37.7632191622272, -122.396516669394)"
200 Block of Missouri  Street,San Francisco,CA,94107,12/05/2014,Potrero Hill,"(37.7632191622272, -122.396516669394)"
200 Block of Missouri  Street,San Francisco,CA,94107,12/05/2014,Potrero Hill,"(37.7632191622272, -122.396516669394)"
200 Block of Missouri  Street,San Francisco,CA,94107,12/05/2014,Potrero Hill,"(37.7632191622272, -122.396516669394)"
1800 Block of Divisadero  Street,San Francisco,CA,94115,11/24/2014,Pacific Heights,"(37.7866308929801, -122.440268648148)"
400 Block of Noe  Street,San Francisco,CA,94114,11/14/2014,Castro/Upper Market,"(37.7622151221857, -122.432979247812)"
400 Block of Noe  Street,San Francisco,CA,94114,11/14/2014,Castro/Upper Market,"(37.7622151221857, -122.432979247812)"
200 Block of Wheeler  Avenue,San Francisco,CA,94134,11/10/2014,Bayview Hunters Point,"(37.7125824781461, -122.399711876973)"
2800 Block of Union  Street,San Francisco,CA,94123,11/10/2014,Marina,"(37.795679412493, -122.446129755482)"
0 Block of Eugenia  Avenue,San Francisco,CA,94110,11/07/2014,Bernal Heights,"(37.7419249154186, -122.421563244212)"
0 Block of Eugenia  Avenue,San Francisco,CA,94110,11/07/2014,Bernal Heights,"(37.7419249154186, -122.421563244212)"
200 Block of Joost  Avenue,San Francisco,CA,94131,11/05/2014,West of Twin Peaks,"(37.732417384771, -122.440887834596)"
300 Block of Liberty  Street,San Francisco,CA,94114,10/02/2014,Castro/Upper Market,"(37.7573224532734, -122.429051968676)"
200 Block of Wheeler  Avenue,San Francisco,CA,94134,08/28/2014,Bayview Hunters Point,"(37.7125824781461, -122.399711876973)"
100 Block of Gaven  Street,San Francisco,CA,94134,07/22/2014,Portola,"(37.7334255425067, -122.408644392984)"
100 Block of Gaven  Street,San Francisco,CA,94134,07/22/2014,Portola,"(37.7334255425067, -122.408644392984)"
1400 Block of Stevenson  Street,San Francisco,CA,94103,06/18/2014,Mission,"(37.7687684547245, -122.421348340941)"
1400 Block of Stevenson  Street,San Francisco,CA,94103,06/18/2014,Mission,"(37.7687684547245, -122.421348340941)"
1400 Block of Stevenson  Street,San Francisco,CA,94103,06/18/2014,Mission,"(37.7687684547245, -122.421348340941)"
1400 Block of Stevenson  Street,San Francisco,CA,94103,06/18/2014,Mission,"(37.7687684547245, -122.421348340941)"
1400 Block of Stevenson  Street,San Francisco,CA,94103,06/18/2014,Mission,"(37.7687684547245, -122.421348340941)"
1400 Block of Stevenson  Street,San Francisco,CA,94103,06/18/2014,Mission,"(37.7687684547245, -122.421348340941)"
1400 Block of Stevenson  Street,San Francisco,CA,94103,06/18/2014,Mission,"(37.7687684547245, -122.421348340941)"
1400 Block of Stevenson  Street,San Francisco,CA,94103,06/18/2014,Mission,"(37.7687684547245, -122.421348340941)"
1400 Block of Stevenson  Street,San Francisco,CA,94103,06/18/2014,Mission,"(37.7687684547245, -122.421348340941)"
100 Block of 15th  Avenue,San Francisco,CA,94118,06/06/2014,Outer Richmond,"(37.7853074356215, -122.474245097359)"
2700 Block of Hyde  Street,San Francisco,CA,94109,06/02/2014,Russian Hill,"(37.8061802326082, -122.420532847365)"
800 Block of Rhode Island  Street,San Francisco,CA,94107,05/07/2014,Potrero Hill,"(37.7590433306569, -122.401949185845)"
200 Block of 27th  Avenue,San Francisco,CA,94121,05/02/2014,Outer Richmond,"(37.7847203012542, -122.487149444925)"
200 Block of 27th  Avenue,San Francisco,CA,94121,05/02/2014,Outer Richmond,"(37.7847203012542, -122.487149444925)"
200 Block of 27th  Avenue,San Francisco,CA,94121,05/02/2014,Outer Richmond,"(37.7847203012542, -122.487149444925)"
200 Block of 27th  Avenue,San Francisco,CA,94121,05/02/2014,Outer Richmond,"(37.7847203012542, -122.487149444925)"
600 Block of Natoma  Street,San Francisco,CA,94103,04/28/2014,South of Market,"(37.7775775504398, -122.411096952542)"
600 Block of Natoma  Street,San Francisco,CA,94103,04/28/2014,South of Market,"(37.7775775504398, -122.411096952542)"
600 Block of Natoma  Street,San Francisco,CA,94103,04/28/2014,South of Market,"(37.7775775504398, -122.411096952542)"
600 Block of 33rd  Avenue,San Francisco,CA,94121,04/24/2014,Outer Richmond,"(37.7768393830066, -122.493175111385)"
700 Block of CAPP  Street,San Francisco,CA,94110,04/17/2014,Mission,"(37.7547064357805, -122.417513465406)"
700 Block of CAPP  Street,San Francisco,CA,94110,04/17/2014,Mission,"(37.7547064357805, -122.417513465406)"
700 Block of CAPP  Street,San Francisco,CA,94110,04/17/2014,Mission,"(37.7547064357805, -122.417513465406)"
700 Block of CAPP  Street,San Francisco,CA,94110,04/17/2014,Mission,"(37.7547064357805, -122.417513465406)"
700 Block of Capp  Street,San Francisco,CA,94110,04/17/2014,Mission,"(37.7547064357805, -122.417513465406)"
700 Block of CAPP  Street,San Francisco,CA,94110,04/17/2014,Mission,"(37.7547064357805, -122.417513465406)"
600 Block of Guerrero  Street,San Francisco,CA,94110,03/31/2014,Mission,"(37.7607585256003, -122.423838174584)"
600 Block of Guerrero  Street,San Francisco,CA,94110,03/31/2014,Mission,"(37.7607585256003, -122.423838174584)"
600 Block of Guerrero  Street,San Francisco,CA,94110,03/31/2014,Mission,"(37.7607585256003, -122.423838174584)"
600 Block of Guerrero  Street,San Francisco,CA,94110,03/31/2014,Mission,"(37.7607585256003, -122.423838174584)"
300 Block of Bartlett  Street,San Francisco,CA,94110,03/27/2014,Mission,"(37.7513677225801, -122.419547489427)"
300 Block of Bartlett  Street,San Francisco,CA,94110,03/27/2014,Mission,"(37.7513677225801, -122.419547489427)"
300 Block of Bartlett  Street,San Francisco,CA,94110,03/27/2014,Mission,"(37.7513677225801, -122.419547489427)"
300 Block of Bartlett  Street,San Francisco,CA,94110,03/27/2014,Mission,"(37.7513677225801, -122.419547489427)"
300 Block of Bartlett  Street,San Francisco,CA,94110,03/27/2014,Mission,"(37.7513677225801, -122.419547489427)"
300 Block of Bartlett  Street,San Francisco,CA,94110,03/27/2014,Mission,"(37.7513677225801, -122.419547489427)"
1600 Block of 19th  Avenue,San Francisco,CA,94122,03/20/2014,Inner Sunset,"(37.7570470328891, -122.476471194058)"
1600 Block of 19th  Avenue,San Francisco,CA,94122,03/20/2014,Inner Sunset,"(37.7570470328891, -122.476471194058)"
100 Block of Downey  Street,San Francisco,CA,94117,03/19/2014,Haight Ashbury,"(37.7654182578627, -122.446783639096)"
100 Block of Downey  Street,San Francisco,CA,94117,03/19/2014,Haight Ashbury,"(37.7654182578627, -122.446783639096)"
500 Block of Valencia  Street,San Francisco,CA,94110,03/14/2014,Mission,"(37.7641044101233, -122.421877974156)"
500 Block of Valencia  Street,San Francisco,CA,94110,03/14/2014,Mission,"(37.7641044101233, -122.421877974156)"
800 Block of Guerrero  Street,San Francisco,CA,94110,03/06/2014,Mission,"(37.7579622839983, -122.423559852269)"
800 Block of Guerrero  Street,San Francisco,CA,94110,03/06/2014,Mission,"(37.7579622839983, -122.423559852269)"
800 Block of Guerrero  Street,San Francisco,CA,94110,03/06/2014,Mission,"(37.7579622839983, -122.423559852269)"
800 Block of Guerrero  Street,San Francisco,CA,94110,03/06/2014,Mission,"(37.7579622839983, -122.423559852269)"
2000 Block of 14th  Avenue,San Francisco,CA,94116,03/04/2014,Inner Sunset,"(37.7498752928862, -122.470883710361)"
700 Block of 19TH  Avenue,San Francisco,CA,94121,03/04/2014,Outer Richmond,"(37.7737937151318, -122.477902632489)"
700 Block of 19TH  Avenue,San Francisco,CA,94121,03/04/2014,Outer Richmond,"(37.7737937151318, -122.477902632489)"
200 Block of Russia  Street,San Francisco,CA,94112,03/03/2014,Excelsior,"(37.7205889650691, -122.43522048418)"
200 Block of Russia  Street,San Francisco,CA,94112,03/03/2014,Excelsior,"(37.7205889650691, -122.43522048418)"
1800 Block of 16th  Avenue,San Francisco,CA,94122,02/25/2014,Inner Sunset,"(37.7534473544192, -122.473266816242)"
900 Block of JONES  Street,San Francisco,CA,94109,02/25/2014,Nob Hill,"(37.7900048583388, -122.413753783769)"
900 Block of JONES  Street,San Francisco,CA,94109,02/25/2014,Nob Hill,"(37.7900048583388, -122.413753783769)"
900 Block of JONES  Street,San Francisco,CA,94109,02/25/2014,Nob Hill,"(37.7900048583388, -122.413753783769)"
900 Block of JONES  Street,San Francisco,CA,94109,02/25/2014,Nob Hill,"(37.7900048583388, -122.413753783769)"
900 Block of JONES  Street,San Francisco,CA,94109,02/25/2014,Nob Hill,"(37.7900048583388, -122.413753783769)"
1800 Block of 16th  Avenue,San Francisco,CA,94122,02/25/2014,Inner Sunset,"(37.7534473544192, -122.473266816242)"
900 Block of JONES  Street,San Francisco,CA,94109,02/25/2014,Nob Hill,"(37.7900048583388, -122.413753783769)"
900 Block of JONES  Street,San Francisco,CA,94109,02/25/2014,Nob Hill,"(37.7900048583388, -122.413753783769)"
1800 Block of 16th  Avenue,San Francisco,CA,94122,02/21/2014,Inner Sunset,"(37.7534473544192, -122.473266816242)"
2300 Block of 26th  Avenue,San Francisco,CA,94116,02/21/2014,Sunset/Parkside,"(37.7436506100761, -122.483326415812)"
2300 Block of 26th  Avenue,San Francisco,CA,94116,02/21/2014,Sunset/Parkside,"(37.7436506100761, -122.483326415812)"
1800 Block of 16th  Avenue,San Francisco,CA,94122,02/21/2014,Inner Sunset,"(37.7534473544192, -122.473266816242)"
2300 Block of 26th  Avenue,San Francisco,CA,94116,02/21/2014,Sunset/Parkside,"(37.7436506100761, -122.483326415812)"
2300 Block of 26th  Avenue,San Francisco,CA,94116,02/21/2014,Sunset/Parkside,"(37.7436506100761, -122.483326415812)"
2300 Block of 26th  Avenue,San Francisco,CA,94116,02/21/2014,Sunset/Parkside,"(37.7436506100761, -122.483326415812)"
700 Block of Brunswick  Street,San Francisco,CA,94112,02/14/2014,Excelsior,"(37.7087500761911, -122.448787587982)"
300 Block of 21st  Avenue,San Francisco,CA,94121,02/13/2014,Outer Richmond,"(37.7812494150995, -122.480451228929)"
2300 Block of 32nd  Avenue,San Francisco,CA,94116,02/11/2014,Sunset/Parkside,"(37.7433738970385, -122.489616221158)"
2300 Block of 32nd  Avenue,San Francisco,CA,94116,02/11/2014,Sunset/Parkside,"(37.7433738970385, -122.489616221158)"
0 Block of Eureka  Street,San Francisco,CA,94114,01/30/2014,Castro/Upper Market,"(37.7612022193072, -122.438244774784)"
0 Block of Culebra  Terrace,San Francisco,CA,94109,01/06/2014,Russian Hill,"(37.8022647989314, -122.422296767776)"
600 Block of Guerrero  Street,San Francisco,CA,94110,12/30/2013,Mission,"(37.7607585256003, -122.423838174584)"
600 Block of Guerrero  Street,San Francisco,CA,94110,12/30/2013,Mission,"(37.7607585256003, -122.423838174584)"
0 Block of BELCHER  Street,San Francisco,CA,94114,12/30/2013,Castro/Upper Market,"(37.7685230217349, -122.430233400954)"
0 Block of BELCHER  Street,San Francisco,CA,94114,12/30/2013,Castro/Upper Market,"(37.7685230217349, -122.430233400954)"
1600 Block of Grove  Street,San Francisco,CA,94117,12/30/2013,Lone Mountain/USF,"(37.775245045336, -122.443780098566)"
600 Block of Guerrero  Street,San Francisco,CA,94110,12/30/2013,Mission,"(37.7607585256003, -122.423838174584)"
0 Block of BELCHER  Street,San Francisco,CA,94114,12/30/2013,Castro/Upper Market,"(37.7685230217349, -122.430233400954)"
600 Block of Guerrero  Street,San Francisco,CA,94110,12/30/2013,Mission,"(37.7607585256003, -122.423838174584)"
1300 Block of Folsom  Street,San Francisco,CA,94103,12/30/2013,South of Market,"(37.7730095073922, -122.412475845564)"
1600 Block of Grove  Street,San Francisco,CA,94117,12/30/2013,Lone Mountain/USF,"(37.775245045336, -122.443780098566)"
200 Block of Divisadero  Street,San Francisco,CA,94117,12/30/2013,Haight Ashbury,"(37.7708213653314, -122.436835270597)"
600 Block of Guerrero  Street,San Francisco,CA,94110,12/30/2013,Mission,"(37.7607585256003, -122.423838174584)"
200 Block of Divisadero  Street,San Francisco,CA,94117,12/30/2013,Haight Ashbury,"(37.7708213653314, -122.436835270597)"
600 Block of Guerrero  Street,San Francisco,CA,94110,12/30/2013,Mission,"(37.7607585256003, -122.423838174584)"
600 Block of Guerrero  Street,San Francisco,CA,94110,12/30/2013,Mission,"(37.7607585256003, -122.423838174584)"
1600 Block of Grove  Street,San Francisco,CA,94117,12/30/2013,Lone Mountain/USF,"(37.775245045336, -122.443780098566)"
0 Block of BELCHER  Street,San Francisco,CA,94114,12/30/2013,Castro/Upper Market,"(37.7685230217349, -122.430233400954)"
1300 Block of Folsom  Street,San Francisco,CA,94103,12/30/2013,South of Market,"(37.7730095073922, -122.412475845564)"
600 Block of Guerrero  Street,San Francisco,CA,94110,12/30/2013,Mission,"(37.7607585256003, -122.423838174584)"
200 Block of Russia  Avenue,San Francisco,CA,94112,12/26/2013,Excelsior,"(37.7205889650691, -122.43522048418)"
200 Block of Russia  Avenue,San Francisco,CA,94112,12/26/2013,Excelsior,"(37.7205889650691, -122.43522048418)"
300 Block of Coleridge  Street,San Francisco,CA,94110,12/23/2013,Bernal Heights,"(37.7415571613412, -122.421183411999)"
300 Block of Coleridge  Street,San Francisco,CA,94110,12/23/2013,Bernal Heights,"(37.7415571613412, -122.421183411999)"
300 Block of Coleridge  Street,San Francisco,CA,94110,12/23/2013,Bernal Heights,"(37.7415571613412, -122.421183411999)"
300 Block of Coleridge  Street,San Francisco,CA,94110,12/23/2013,Bernal Heights,"(37.7415571613412, -122.421183411999)"
300 Block of Coleridge  Street,San Francisco,CA,94110,12/23/2013,Bernal Heights,"(37.7415571613412, -122.421183411999)"
300 Block of Coleridge  Street,San Francisco,CA,94110,12/23/2013,Bernal Heights,"(37.7415571613412, -122.421183411999)"
100 Block of Duboce  Avenue,San Francisco,CA,94103,12/20/2013,Mission,"(37.769745785326, -122.423478504795)"
100 Block of Duboce  Avenue,San Francisco,CA,94103,12/20/2013,Mission,"(37.769745785326, -122.423478504795)"
100 Block of Duboce  Avenue,San Francisco,CA,94103,12/20/2013,Mission,"(37.769745785326, -122.423478504795)"
0 Block of Wetmore  Street,San Francisco,CA,94102,12/17/2013,Nob Hill,"(37.7935181354106, -122.41038907273)"
0 Block of Wetmore  Street,San Francisco,CA,94102,12/17/2013,Nob Hill,"(37.7935181354106, -122.41038907273)"
0 Block of Wetmore  Street,San Francisco,CA,94102,12/17/2013,Nob Hill,"(37.7935181354106, -122.41038907273)"
2800 Block of 23rd  Street,San Francisco,CA,94110,12/16/2013,Mission,"(37.7544242918979, -122.409741838392)"
2800 Block of 23rd  Street,San Francisco,CA,94110,12/16/2013,Mission,"(37.7544242918979, -122.409741838392)"
400 Block of Lombard  Street,San Francisco,CA,94133,12/16/2013,North Beach,"(37.8032803608449, -122.408937098313)"
2800 Block of 23rd  Street,San Francisco,CA,94110,12/16/2013,Mission,"(37.7544242918979, -122.409741838392)"
2800 Block of 23rd  Street,San Francisco,CA,94110,12/16/2013,Mission,"(37.7544242918979, -122.409741838392)"
2800 Block of 23rd  Street,San Francisco,CA,94110,12/16/2013,Mission,"(37.7544242918979, -122.409741838392)"
2800 Block of 23rd  Street,San Francisco,CA,94110,12/16/2013,Mission,"(37.7544242918979, -122.409741838392)"
2800 Block of 23rd  Street,San Francisco,CA,94110,12/16/2013,Mission,"(37.7544242918979, -122.409741838392)"
2800 Block of Folsom  Street,San Francisco,CA,94110,12/16/2013,Mission,"(37.7517086693732, -122.41393694174)"
2800 Block of 23rd  Street,San Francisco,CA,94110,12/16/2013,Mission,"(37.7544242918979, -122.409741838392)"
2800 Block of 23rd  Street,San Francisco,CA,94110,12/16/2013,Mission,"(37.7544242918979, -122.409741838392)"
1200 Block of 24th  Avenue,San Francisco,CA,94122,12/02/2013,Sunset/Parkside,"(37.7642708680335, -122.482479459713)"
1300 Block of 16th  Avenue,San Francisco,CA,94122,12/02/2013,Inner Sunset,"(37.7627751423447, -122.4737788926)"
0 Block of Surrey  Street,San Francisco,CA,94131,12/02/2013,Glen Park,"(37.7357415160504, -122.433828953148)"
1200 Block of 24th  Avenue,San Francisco,CA,94122,12/02/2013,Sunset/Parkside,"(37.7642708680335, -122.482479459713)"
1500 Block of Howard  Street,San Francisco,CA,94103,11/27/2013,Mission,"(37.7727413120446, -122.415881424793)"
1500 Block of Howard  Street,San Francisco,CA,94103,11/27/2013,Mission,"(37.7727413120446, -122.415881424793)"
0 Block of Surrey  Street,San Francisco,CA,94131,11/26/2013,Glen Park,"(37.7357415160504, -122.433828953148)"
100 Block of gough  Street,San Francisco,CA,94102,11/20/2013,Hayes Valley,"(37.7747945946437, -122.422481808105)"
100 Block of gough  Street,San Francisco,CA,94102,11/20/2013,Hayes Valley,"(37.7747945946437, -122.422481808105)"
400 Block of Greenwich  Street,San Francisco,CA,94133,11/19/2013,North Beach,"(37.8025926400256, -122.407698526506)"
400 Block of Greenwich  Street,San Francisco,CA,94133,11/19/2013,North Beach,"(37.8025926400256, -122.407698526506)"
400 Block of Greenwich  Street,San Francisco,CA,94133,11/19/2013,North Beach,"(37.8025926400256, -122.407698526506)"
400 Block of Greenwich  Street,San Francisco,CA,94133,11/19/2013,North Beach,"(37.8025926400256, -122.407698526506)"
400 Block of Greenwich  Street,San Francisco,CA,94133,11/19/2013,North Beach,"(37.8025926400256, -122.407698526506)"
400 Block of Greenwich  Street,San Francisco,CA,94133,11/19/2013,North Beach,"(37.8025926400256, -122.407698526506)"
500 Block of Lawton  Street,San Francisco,CA,94122,11/12/2013,Inner Sunset,"(37.7583822839192, -122.468599492074)"
100 Block of Concord  Street,San Francisco,CA,94112,11/04/2013,Excelsior,"(37.7115163704119, -122.44246999619)"
100 Block of Concord  Street,San Francisco,CA,94112,11/04/2013,Excelsior,"(37.7115163704119, -122.44246999619)"
1000 Block of Treat  Avenue,San Francisco,CA,94110,10/28/2013,Mission,"(37.7533646881109, -122.413137029147)"
1000 Block of Treat  Avenue,San Francisco,CA,94110,10/28/2013,Mission,"(37.7533646881109, -122.413137029147)"
1100 Block of Sacramento  Street,San Francisco,CA,94108,10/24/2013,Nob Hill,"(37.7927592490955, -122.411464544049)"
1100 Block of Sacramento  Street,San Francisco,CA,94108,10/24/2013,Nob Hill,"(37.7927592490955, -122.411464544049)"
1100 Block of Sacramento  Street,San Francisco,CA,94108,10/24/2013,Nob Hill,"(37.7927592490955, -122.411464544049)"
1100 Block of Sacramento  Street,San Francisco,CA,94108,10/24/2013,Nob Hill,"(37.7927592490955, -122.411464544049)"
1100 Block of Sacramento  Street,San Francisco,CA,94108,10/24/2013,Nob Hill,"(37.7927592490955, -122.411464544049)"
1100 Block of Sacramento  Street,San Francisco,CA,94108,10/24/2013,Nob Hill,"(37.7927592490955, -122.411464544049)"
1100 Block of Sacramento  Street,San Francisco,CA,94108,10/24/2013,Nob Hill,"(37.7927592490955, -122.411464544049)"
1100 Block of Sacramento  Street,San Francisco,CA,94108,10/24/2013,Nob Hill,"(37.7927592490955, -122.411464544049)"
1100 Block of Sacramento  Street,San Francisco,CA,94108,10/24/2013,Nob Hill,"(37.7927592490955, -122.411464544049)"
1100 Block of Sacramento  Street,San Francisco,CA,94108,10/24/2013,Nob Hill,"(37.7927592490955, -122.411464544049)"
1100 Block of Sacramento  Street,San Francisco,CA,94108,10/24/2013,Nob Hill,"(37.7927592490955, -122.411464544049)"
1100 Block of Sacramento  Street,San Francisco,CA,94108,10/24/2013,Nob Hill,"(37.7927592490955, -122.411464544049)"
1100 Block of Sacramento  Street,San Francisco,CA,94108,10/24/2013,Nob Hill,"(37.7927592490955, -122.411464544049)"
1100 Block of Sacramento  Street,San Francisco,CA,94108,10/24/2013,Nob Hill,"(37.7927592490955, -122.411464544049)"
1100 Block of Sacramento  Street,San Francisco,CA,94108,10/24/2013,Nob Hill,"(37.7927592490955, -122.411464544049)"
1100 Block of Sacramento  Street,San Francisco,CA,94108,10/24/2013,Nob Hill,"(37.7927592490955, -122.411464544049)"
