Address,City,State,Zip_code,File Date,Neighborhood,Lat_long
900 Block of Diamond  Street,San Francisco,CA,94114,02/24/2000,Noe Valley,"(37.7499583476242, -122.436241579439)"
900 Block of Diamond  Street,San Francisco,CA,94114,02/24/2000,Noe Valley,"(37.7499583476242, -122.436241579439)"
2200 Block of 30th  Avenue,San Francisco,CA,94116,02/23/2000,Sunset/Parkside,"(37.7453260893322, -122.48774041586)"
300 Block of Scott  Street,San Francisco,CA,94117,01/07/2000,Haight Ashbury,"(37.7728905515747, -122.435589091202)"
300 Block of Scott  Street,San Francisco,CA,94117,01/07/2000,Haight Ashbury,"(37.7728905515747, -122.435589091202)"
3000 Block of 18th  Street,San Francisco,CA,94110,01/07/2000,Mission,"(37.7616755365906, -122.412420349102)"
3000 Block of 18th  Street,San Francisco,CA,94110,01/07/2000,Mission,"(37.7616755365906, -122.412420349102)"
300 Block of Scott  Street,San Francisco,CA,94117,01/07/2000,Haight Ashbury,"(37.7728905515747, -122.435589091202)"
0 Block of Levant  Street,San Francisco,CA,94114,01/06/2000,Castro/Upper Market,"(37.7642194454073, -122.442259650029)"
3700 Block of Cesar Chavez  Street,San Francisco,CA,94110,12/31/1999,Noe Valley,"(37.7478492010739, -122.423619315266)"
200 Block of Chestnut  Street,San Francisco,CA,94133,12/30/1999,North Beach,"(37.8044102455559, -122.407535183782)"
1900 Block of 8th  Avenue,San Francisco,CA,941,12/30/1999,Inner Sunset,"(37.751536918252, -122.464230380668)"
200 Block of Chestnut  Street,San Francisco,CA,94133,12/30/1999,North Beach,"(37.8044102455559, -122.407535183782)"
0 Block of Belcher  Street,San Francisco,CA,941,12/30/1999,Castro/Upper Market,"(37.7685230217349, -122.430233400954)"
2600 Block of Baker  Street,San Francisco,CA,94123,12/30/1999,Marina,"(37.7953536006291, -122.445385355182)"
3400 Block of Mission  Street,San Francisco,CA,94110,12/30/1999,Bernal Heights,"(37.7419539281889, -122.422163595829)"
600 Block of Castro   Street,San Francisco,CA,94114,12/30/1999,Castro/Upper Market,"(37.7584836230991, -122.434844610371)"
0 Block of Belcher  Street,San Francisco,CA,941,12/30/1999,Castro/Upper Market,"(37.7685230217349, -122.430233400954)"
600 Block of Castro  Street,San Francisco,CA,94114,12/30/1999,Castro/Upper Market,"(37.7584836230991, -122.434844610371)"
3400 Block of Mission  Street,San Francisco,CA,94110,12/30/1999,Bernal Heights,"(37.7419539281889, -122.422163595829)"
200 Block of Chestnut  Street,San Francisco,CA,94133,12/30/1999,North Beach,"(37.8044102455559, -122.407535183782)"
2600 Block of Baker  Street,San Francisco,CA,94123,12/30/1999,Marina,"(37.7953536006291, -122.445385355182)"
3400 Block of Mission  Street,San Francisco,CA,94110,12/30/1999,Bernal Heights,"(37.7419539281889, -122.422163595829)"
200 Block of Chestnut  Street,San Francisco,CA,94133,12/30/1999,North Beach,"(37.8044102455559, -122.407535183782)"
700 Block of Clayton  Street,San Francisco,CA,94117,12/29/1999,Haight Ashbury,"(37.7679269319925, -122.448269733897)"
2300 Block of 3rd  Street,San Francisco,CA,94107,12/29/1999,Potrero Hill,"(37.7592069260187, -122.388577089363)"
700 Block of Clayton  Street,San Francisco,CA,94117,12/29/1999,Haight Ashbury,"(37.7679269319925, -122.448269733897)"
0 Block of Dixie  Alley,San Francisco,CA,94131,12/29/1999,Twin Peaks,"(37.7540443479877, -122.443548236499)"
500 Block of Francisco  Street,San Francisco,CA,94133,12/29/1999,North Beach,"(37.8045283192485, -122.414229632036)"
2300 Block of 3rd  Street,San Francisco,CA,94107,12/29/1999,Potrero Hill,"(37.7592069260187, -122.388577089363)"
1300 Block of Utah  Street,San Francisco,CA,94110,12/28/1999,Mission,"(37.7524211883846, -122.405338378316)"
1300 Block of Utah  Street,San Francisco,CA,94110,12/28/1999,Mission,"(37.7524211883846, -122.405338378316)"
0 Block of John  Street,San Francisco,CA,94133,12/28/1999,Chinatown,"(37.7960085369354, -122.410820106547)"
1300 Block of Utah  Street,San Francisco,CA,94110,12/28/1999,Mission,"(37.7524211883846, -122.405338378316)"
1100 Block of Alabama  Street,San Francisco,CA,94110,12/27/1999,Mission,"(37.7534901045867, -122.41097242399)"
1100 Block of Alabama  Street,San Francisco,CA,94110,12/27/1999,Mission,"(37.7534901045867, -122.41097242399)"
500 Block of Jersey  Street,San Francisco,CA,94114,12/27/1999,Noe Valley,"(37.7502386993081, -122.437304287421)"
1000 Block of Treat  Avenue,San Francisco,CA,941,12/23/1999,Mission,"(37.7533646881109, -122.413137029147)"
0 Block of Landers  Street,San Francisco,CA,94114,12/23/1999,Castro/Upper Market,"(37.7669871097517, -122.427857167521)"
0 Block of Landers  Street,San Francisco,CA,94114,12/23/1999,Castro/Upper Market,"(37.7669871097517, -122.427857167521)"
0 Block of Parnassus  Avenue,San Francisco,CA,94117,12/23/1999,Haight Ashbury,"(37.7650054155894, -122.44911631991)"
1000 Block of Kansas  Street,San Francisco,CA,94107,12/22/1999,Potrero Hill,"(37.7564352063328, -122.402672768629)"
1000 Block of Kansas  Street,San Francisco,CA,94107,12/22/1999,Potrero Hill,"(37.7564352063328, -122.402672768629)"
1000 Block of Kansas  Street,San Francisco,CA,94107,12/22/1999,Potrero Hill,"(37.7564352063328, -122.402672768629)"
0 Block of Waverly  Place,San Francisco,CA,94108,12/21/1999,Chinatown,"(37.7937650901083, -122.40666390722)"
0 Block of Waverly  Place,San Francisco,CA,94108,12/21/1999,Chinatown,"(37.7937650901083, -122.40666390722)"
0 Block of Waverly  Place,San Francisco,CA,94108,12/21/1999,Chinatown,"(37.7937650901083, -122.40666390722)"
2200 Block of Bryant  Street,San Francisco,CA,941,12/21/1999,Mission,"(37.7580152332125, -122.409672653632)"
0 Block of Waverly  Place,San Francisco,CA,94108,12/21/1999,Chinatown,"(37.7937650901083, -122.40666390722)"
2200 Block of Bryant  Street,San Francisco,CA,941,12/21/1999,Mission,"(37.7580152332125, -122.409672653632)"
0 Block of Levant  Street,San Francisco,CA,941,12/20/1999,Castro/Upper Market,"(37.7642194454073, -122.442259650029)"
800 Block of Corbett  Avenue,San Francisco,CA,94131,12/20/1999,Twin Peaks,"(37.7533418919215, -122.443300509532)"
700 Block of Valencia  Street,San Francisco,CA,94110,12/17/1999,Mission,"(37.7609052662083, -122.421432819093)"
700 Block of Valencia  Street,San Francisco,CA,94110,12/17/1999,Mission,"(37.7609052662083, -122.421432819093)"
100 Block of Byxbee  Street,San Francisco,CA,94132,12/13/1999,Oceanview/Merced/Ingleside,"(37.7169913035483, -122.46975868305)"
1200 Block of 41st  Avenue,San Francisco,CA,94122,12/13/1999,Sunset/Parkside,"(37.7634671697477, -122.500695299919)"
1200 Block of Clay  Street,San Francisco,CA,94108,12/12/1999,Nob Hill,"(37.7932735418821, -122.413638665918)"
0 Block of John  Street,San Francisco,CA,94133,12/12/1999,Chinatown,"(37.7960085369354, -122.410820106547)"
0 Block of Landers  Street,San Francisco,CA,94114,12/12/1999,Castro/Upper Market,"(37.7669871097517, -122.427857167521)"
0 Block of Landers  Street,San Francisco,CA,94114,12/10/1999,Castro/Upper Market,"(37.7669871097517, -122.427857167521)"
0 Block of Landers  Street,San Francisco,CA,94114,12/10/1999,Castro/Upper Market,"(37.7669871097517, -122.427857167521)"
0 Block of Landers  Street,San Francisco,CA,94114,12/10/1999,Castro/Upper Market,"(37.7669871097517, -122.427857167521)"
0 Block of Landers  Street,San Francisco,CA,94114,12/10/1999,Castro/Upper Market,"(37.7669871097517, -122.427857167521)"
0 Block of Parnassus  Avenue,San Francisco,CA,94117,12/09/1999,Haight Ashbury,"(37.7650054155894, -122.44911631991)"
0 Block of Collingwood  Street,San Francisco,CA,94114,12/09/1999,Castro/Upper Market,"(37.7614765845905, -122.436246937479)"
1000 Block of Treat  Avenue,San Francisco,CA,94110,12/08/1999,Mission,"(37.7533646881109, -122.413137029147)"
400 Block of 43rd  Avenue,San Francisco,CA,94121,12/08/1999,Outer Richmond,"(37.7804126254784, -122.50417771301)"
400 Block of 43rd  Avenue,San Francisco,CA,94121,12/08/1999,Outer Richmond,"(37.7804126254784, -122.50417771301)"
600 Block of 4th  Avenue,San Francisco,CA,94118,12/06/1999,Inner Richmond,"(37.7764027457294, -122.461731745079)"
1300 Block of McAllister  Street,San Francisco,CA,94115,12/03/1999,Western Addition,"(37.7783718580039, -122.434240837305)"
1300 Block of McAllister  Street,San Francisco,CA,94115,12/03/1999,Western Addition,"(37.7783718580039, -122.434240837305)"
1300 Block of McAllister  Street,San Francisco,CA,94115,12/03/1999,Western Addition,"(37.7783718580039, -122.434240837305)"
1300 Block of McAllister  Street,San Francisco,CA,94115,12/03/1999,Western Addition,"(37.7783718580039, -122.434240837305)"
100 Block of Villa   Terrace,San Francisco,CA,94114,11/30/1999,Castro/Upper Market,"(37.7578921513131, -122.446339249209)"
1300 Block of McAllister  Street,San Francisco,CA,94115,11/19/1999,Western Addition,"(37.7783718580039, -122.434240837305)"
1300 Block of McAllister  Street,San Francisco,CA,94115,11/19/1999,Western Addition,"(37.7783718580039, -122.434240837305)"
1300 Block of McAllister  Street,San Francisco,CA,94115,11/19/1999,Western Addition,"(37.7783718580039, -122.434240837305)"
1300 Block of McAllister   Street,San Francisco,CA,94115,11/19/1999,Western Addition,"(37.7783718580039, -122.434240837305)"
1300 Block of McAllister   Street,San Francisco,CA,94115,11/19/1999,Western Addition,"(37.7783718580039, -122.434240837305)"
1300 Block of McAllister  Street,San Francisco,CA,94115,11/19/1999,Western Addition,"(37.7783718580039, -122.434240837305)"
1300 Block of McAllister  Street,San Francisco,CA,94115,11/19/1999,Western Addition,"(37.7783718580039, -122.434240837305)"
1300 Block of McAllister  Street,San Francisco,CA,94115,11/19/1999,Western Addition,"(37.7783718580039, -122.434240837305)"
3600 Block of 17th  Street,San Francisco,CA,94114,11/18/1999,Castro/Upper Market,"(37.7629861188887, -122.427843219883)"
3600 Block of 17th  Street,San Francisco,CA,94114,11/18/1999,Castro/Upper Market,"(37.7629861188887, -122.427843219883)"
600 Block of Clayton  Street,San Francisco,CA,94117,11/15/1999,Haight Ashbury,"(37.7693225160278, -122.448552564376)"
600 Block of Clayton  Street,San Francisco,CA,94117,11/15/1999,Haight Ashbury,"(37.7693225160278, -122.448552564376)"
100 Block of Villa  Terrace,San Francisco,CA,94114,11/15/1999,Castro/Upper Market,"(37.7578921513131, -122.446339249209)"
600 Block of Clayton  Street,San Francisco,CA,94117,11/15/1999,Haight Ashbury,"(37.7693225160278, -122.448552564376)"
100 Block of 15TH  AVENUE,San Francisco,CA,94118,11/10/1999,Outer Richmond,"(37.7853074356215, -122.474245097359)"
4600 Block of 18th  Street,San Francisco,CA,94114,11/10/1999,Castro/Upper Market,"(37.7605630349165, -122.441252471496)"
100 Block of 15th  Avenue,San Francisco,CA,94118,11/10/1999,Outer Richmond,"(37.7853074356215, -122.474245097359)"
4600 Block of 18th  Street,San Francisco,CA,94114,11/10/1999,Castro/Upper Market,"(37.7605630349165, -122.441252471496)"
1300 Block of Grant  Avenue,San Francisco,CA,94133,11/08/1999,North Beach,"(37.7992312305655, -122.407369153629)"
1300 Block of Grant  Avenue,San Francisco,CA,94133,11/08/1999,North Beach,"(37.7992312305655, -122.407369153629)"
1300 Block of Grant  Avenue,San Francisco,CA,94133,11/08/1999,North Beach,"(37.7992312305655, -122.407369153629)"
1300 Block of Grant  Avenue,San Francisco,CA,94133,11/08/1999,North Beach,"(37.7992312305655, -122.407369153629)"
1300 Block of Grant  Avenue,San Francisco,CA,94133,11/08/1999,North Beach,"(37.7992312305655, -122.407369153629)"
1300 Block of Grant  Avenue,San Francisco,CA,94133,11/08/1999,North Beach,"(37.7992312305655, -122.407369153629)"
1300 Block of Grant  Avenue,San Francisco,CA,94133,11/08/1999,North Beach,"(37.7992312305655, -122.407369153629)"
3400 Block of 20th  Street,San Francisco,CA,941,11/05/1999,Mission,"(37.7587201898406, -122.418513905077)"
3400 Block of 18th  Street,San Francisco,CA,94110,11/04/1999,Mission,"(37.761823083782, -122.420475734987)"
3400 Block of 18th  Street,San Francisco,CA,94110,11/04/1999,Mission,"(37.761823083782, -122.420475734987)"
3400 Block of 18th  Street,San Francisco,CA,94110,11/04/1999,Mission,"(37.761823083782, -122.420475734987)"
3400 Block of 18th  Street,San Francisco,CA,94110,11/04/1999,Mission,"(37.761823083782, -122.420475734987)"
800 Block of Shotwell  Street,San Francisco,CA,94110,11/03/1999,Mission,"(37.7548296618471, -122.415465689137)"
800 Block of Shotwell  Street,San Francisco,CA,94110,11/03/1999,Mission,"(37.7548296618471, -122.415465689137)"
300 Block of Collingwood  Street,San Francisco,CA,94114,11/03/1999,Castro/Upper Market,"(37.7562215595404, -122.435778740114)"
700 Block of York  Street,San Francisco,CA,94110,11/02/1999,Mission,"(37.7598905100261, -122.409037245786)"
1800 Block of Lyon  Street,San Francisco,CA,94115,11/01/1999,Presidio Heights,"(37.7878922881697, -122.445563759506)"
1800 Block of Lyon  Street,San Francisco,CA,94115,11/01/1999,Presidio Heights,"(37.7878922881697, -122.445563759506)"
400 Block of Kansas  Street,San Francisco,CA,94107,10/29/1999,Potrero Hill,"(37.7640801204046, -122.403538780176)"
900 Block of Green  Street,San Francisco,CA,941,10/29/1999,Russian Hill,"(37.7987975000694, -122.415083693773)"
900 Block of Green  Street,San Francisco,CA,94133,10/29/1999,Russian Hill,"(37.7987975000694, -122.415083693773)"
900 Block of Green  Street,San Francisco,CA,941,10/29/1999,Russian Hill,"(37.7987975000694, -122.415083693773)"
100 Block of Henry  Street,San Francisco,CA,94114,10/29/1999,Castro/Upper Market,"(37.7665401993589, -122.434434754493)"
600 Block of Clayton  Street,San Francisco,CA,94117,10/29/1999,Haight Ashbury,"(37.7693225160278, -122.448552564376)"
0 Block of Ord  Street,San Francisco,CA,94114,10/29/1999,Castro/Upper Market,"(37.7631388955061, -122.440184123347)"
300 Block of 24th  Avenue,San Francisco,CA,94121,10/29/1999,Outer Richmond,"(37.783006861105, -122.483800844068)"
400 Block of Kansas  Street,San Francisco,CA,94107,10/29/1999,Potrero Hill,"(37.7640801204046, -122.403538780176)"
500 Block of 3rd  Avenue,San Francisco,CA,94118,10/29/1999,Inner Richmond,"(37.7783106692064, -122.460794716522)"
600 Block of Clayton  Street,San Francisco,CA,94117,10/29/1999,Haight Ashbury,"(37.7693225160278, -122.448552564376)"
900 Block of Green  Street,San Francisco,CA,941,10/29/1999,Russian Hill,"(37.7987975000694, -122.415083693773)"
900 Block of Green   Streeet,San Francisco,CA,94133,10/29/1999,Russian Hill,"(37.7987975000694, -122.415083693773)"
300 Block of 24th  Avenue,San Francisco,CA,94121,10/29/1999,Outer Richmond,"(37.783006861105, -122.483800844068)"
0 Block of Francis  Street,San Francisco,CA,94112,10/27/1999,Outer Mission,"(37.7271236128779, -122.434343494094)"
1900 Block of Oak  Street,San Francisco,CA,94117,10/27/1999,Haight Ashbury,"(37.7713013031535, -122.451412659823)"
1900 Block of Oak  Street,San Francisco,CA,94117,10/27/1999,Haight Ashbury,"(37.7713013031535, -122.451412659823)"
1900 Block of oak  Street,San Francisco,CA,94117,10/27/1999,Haight Ashbury,"(37.7713013031535, -122.451412659823)"
0 Block of Francis  Street,San Francisco,CA,94112,10/27/1999,Outer Mission,"(37.7271236128779, -122.434343494094)"
3900 Block of Sacramento  Street,San Francisco,CA,941,10/26/1999,Presidio Heights,"(37.7868299905165, -122.458076168811)"
4600 Block of 18th   Street,San Francisco,CA,941,10/26/1999,Castro/Upper Market,"(37.7605630349165, -122.441252471496)"
3900 Block of Sacramento  Street,San Francisco,CA,941,10/26/1999,Presidio Heights,"(37.7868299905165, -122.458076168811)"
3900 Block of Sacramento  Street,San Francisco,CA,941,10/26/1999,Presidio Heights,"(37.7868299905165, -122.458076168811)"
4600 Block of 18th  Street,San Francisco,CA,94114,10/26/1999,Castro/Upper Market,"(37.7605630349165, -122.441252471496)"
3900 Block of Sacramento  Street,San Francisco,CA,941,10/26/1999,Presidio Heights,"(37.7868299905165, -122.458076168811)"
2200 Block of 39th  Avenue,San Francisco,CA,94116,10/25/1999,Sunset/Parkside,"(37.7449003771833, -122.497383948876)"
1352 Lake St,San Francisco,CA,94118,10/25/1999,,"(2114792.91547773, 5991318.79697499)"
1300 Block of Grant  Avenue,San Francisco,CA,94133,10/22/1999,North Beach,"(37.7992312305655, -122.407369153629)"
1300 Block of Grant  Avenue,San Francisco,CA,941,10/22/1999,North Beach,"(37.7992312305655, -122.407369153629)"
1300 Block of Grant  Avenue,San Francisco,CA,94133,10/22/1999,North Beach,"(37.7992312305655, -122.407369153629)"
500 Block of 3rd  Avenue,San Francisco,CA,94118,10/22/1999,Inner Richmond,"(37.7783106692064, -122.460794716522)"
1300 Block of Grant  Avenue,San Francisco,CA,94133,10/22/1999,North Beach,"(37.7992312305655, -122.407369153629)"
3700 Block of Cesar Chavez  Street,San Francisco,CA,94110,10/22/1999,Noe Valley,"(37.7478492010739, -122.423619315266)"
1300 Block of Grant  Avenue,San Francisco,CA,94133,10/22/1999,North Beach,"(37.7992312305655, -122.407369153629)"
1600 Block of Fulton  Street,San Francisco,CA,94117,10/22/1999,Lone Mountain/USF,"(37.7761755512093, -122.443967116976)"
1300 Block of Grant  Avenue,San Francisco,CA,94133,10/22/1999,North Beach,"(37.7992312305655, -122.407369153629)"
1300 Block of Grant  Avenue,San Francisco,CA,94133,10/22/1999,North Beach,"(37.7992312305655, -122.407369153629)"
2100 Block of Pine  Street,San Francisco,CA,94115,10/21/1999,Pacific Heights,"(37.7883179321444, -122.431190560905)"
1700 Block of Dolores  Street,San Francisco,CA,94110,10/21/1999,Glen Park,"(37.7412877664093, -122.424293822625)"
2100 Block of Pine  Street,San Francisco,CA,94115,10/21/1999,Pacific Heights,"(37.7883179321444, -122.431190560905)"
2100 Block of Pine  Street,San Francisco,CA,94115,10/21/1999,Pacific Heights,"(37.7883179321444, -122.431190560905)"
2100 Block of Pine  Street,San Francisco,CA,94115,10/21/1999,Pacific Heights,"(37.7883179321444, -122.431190560905)"
3800 Block of 21st  Street,San Francisco,CA,94114,10/18/1999,Castro/Upper Market,"(37.7562145110896, -122.433443826196)"
800 Block of Hayes  Street,San Francisco,CA,94117,10/18/1999,Hayes Valley,"(37.7758850860788, -122.430365346682)"
800 Block of Hayes  Street,San Francisco,CA,94117,10/18/1999,Hayes Valley,"(37.7758850860788, -122.430365346682)"
3800 Block of 21st  Street,San Francisco,CA,94114,10/18/1999,Castro/Upper Market,"(37.7562145110896, -122.433443826196)"
400 Block of 20th  Avenue,San Francisco,CA,94121,10/14/1999,Outer Richmond,"(37.7793682982444, -122.479380964212)"
800 Block of Dolores  Street,San Francisco,CA,94110,10/14/1999,Noe Valley,"(37.7558217833897, -122.42568060406)"
400 Block of 20th  Avenue,San Francisco,CA,94121,10/14/1999,Outer Richmond,"(37.7793682982444, -122.479380964212)"
100 Block of Mallorca  Street,San Francisco,CA,94123,10/12/1999,Marina,"(37.8021383455384, -122.437516018919)"
600 Block of DIAMOND  STREET,San Francisco,CA,94114,10/12/1999,Noe Valley,"(37.75235574609, -122.436484541671)"
1700 Block of Beach  Street,San Francisco,CA,94123,10/12/1999,Marina,"(37.8041055261619, -122.438618931006)"
600 Block of Diamond  Street,San Francisco,CA,94114,10/12/1999,Noe Valley,"(37.75235574609, -122.436484541671)"
900 Block of Mission  Street,San Francisco,CA,94103,10/12/1999,South of Market,"(37.7815842392102, -122.408030493568)"
900 Block of Mission  Street,San Francisco,CA,941,10/12/1999,South of Market,"(37.7815842392102, -122.408030493568)"
600 Block of Diamond  Street,San Francisco,CA,94114,10/12/1999,Noe Valley,"(37.75235574609, -122.436484541671)"
3100 Block of CALIFORNIA  Street,San Francisco,CA,94115,10/12/1999,Presidio Heights,"(37.7872957720584, -122.446086570222)"
900 Block of Mission  Street,San Francisco,CA,94103,10/12/1999,South of Market,"(37.7815842392102, -122.408030493568)"
900 Block of Mission  Street,San Francisco,CA,94103,10/12/1999,South of Market,"(37.7815842392102, -122.408030493568)"
900 Block of Mission  Street,San Francisco,CA,94103,10/12/1999,South of Market,"(37.7815842392102, -122.408030493568)"
3100 Block of CALIFORNIA  Street,San Francisco,CA,94115,10/12/1999,Presidio Heights,"(37.7872957720584, -122.446086570222)"
900 Block of Mission  Street,San Francisco,CA,941,10/12/1999,South of Market,"(37.7815842392102, -122.408030493568)"
1700 Block of Beach  Street,San Francisco,CA,94123,10/12/1999,Marina,"(37.8041055261619, -122.438618931006)"
900 Block of Mission  Street,San Francisco,CA,94103,10/12/1999,South of Market,"(37.7815842392102, -122.408030493568)"
3100 Block of California  Street,San Francisco,CA,94115,10/12/1999,Presidio Heights,"(37.7872957720584, -122.446086570222)"
900 Block of Mission  Street,San Francisco,CA,94103,10/12/1999,South of Market,"(37.7815842392102, -122.408030493568)"
900 Block of Mission  Street,San Francisco,CA,94103,10/12/1999,South of Market,"(37.7815842392102, -122.408030493568)"
1700 Block of Beach  Street,San Francisco,CA,94123,10/12/1999,Marina,"(37.8041055261619, -122.438618931006)"
100 Block of Mallorca  Street,San Francisco,CA,94123,10/12/1999,Marina,"(37.8021383455384, -122.437516018919)"
3100 Block of CALIFORNIA  STREET,San Francisco,CA,94115,10/12/1999,Presidio Heights,"(37.7872957720584, -122.446086570222)"
900 Block of Mission  Street,San Francisco,CA,94103,10/12/1999,South of Market,"(37.7815842392102, -122.408030493568)"
900 Block of Mission  Street,San Francisco,CA,94103,10/12/1999,South of Market,"(37.7815842392102, -122.408030493568)"
900 Block of Mission  Street,San Francisco,CA,94103,10/12/1999,South of Market,"(37.7815842392102, -122.408030493568)"
900 Block of Mission  Street,San Francisco,CA,94103,10/12/1999,South of Market,"(37.7815842392102, -122.408030493568)"
900 Block of Mission  Street,San Francisco,CA,94103,10/12/1999,South of Market,"(37.7815842392102, -122.408030493568)"
1300 Block of Grant  Avenue,San Francisco,CA,94133,10/12/1999,North Beach,"(37.7992312305655, -122.407369153629)"
3100 Block of California  Street,San Francisco,CA,94115,10/12/1999,Presidio Heights,"(37.7872957720584, -122.446086570222)"
900 Block of Mission  St,San Francisco,CA,94103,10/12/1999,South of Market,"(37.7815842392102, -122.408030493568)"
900 Block of Mission  Street,San Francisco,CA,94103,10/12/1999,South of Market,"(37.7815842392102, -122.408030493568)"
600 Block of DIAMOND  Street,San Francisco,CA,94110,10/12/1999,Noe Valley,"(37.75235574609, -122.436484541671)"
900 Block of Mission  Street,San Francisco,CA,94103,10/12/1999,South of Market,"(37.7815842392102, -122.408030493568)"
100 Block of Lexington  Street,San Francisco,CA,94110,10/08/1999,Mission,"(37.7609516877044, -122.420667147328)"
100 Block of Lexington  Street,San Francisco,CA,94110,10/07/1999,Mission,"(37.7609516877044, -122.420667147328)"
100 Block of Lexington  Street,San Francisco,CA,94110,10/07/1999,Mission,"(37.7609516877044, -122.420667147328)"
100 Block of Lexington  Street,San Francisco,CA,94110,10/07/1999,Mission,"(37.7609516877044, -122.420667147328)"
500 Block of 2nd  Avenue,San Francisco,CA,94118,10/05/1999,Inner Richmond,"(37.7783530610272, -122.459861681329)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,941,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,941,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,941,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
400 Block of Pine  Street,San Francisco,CA,94104,10/04/1999,Financial District/South Beach,"(37.791762720718, -122.403209139588)"
1300 Block of Grant  Avenue,San Francisco,CA,94133,10/01/1999,North Beach,"(37.7992312305655, -122.407369153629)"
1300 Block of Grant  Avenue,San Francisco,CA,94133,10/01/1999,North Beach,"(37.7992312305655, -122.407369153629)"
1300 Block of Grant  Avenue,San Francisco,CA,94133,10/01/1999,North Beach,"(37.7992312305655, -122.407369153629)"
